batch_i,episode_len,loss,value_loss,policy_loss,kl_divergence,lr_multiplier,win_ratio,win_count,loss_count,tie_count
1553,36,1.6497772932052612,0.2025632709264755,1.4472140073776243,0.018894948,0.1316872427983539,,,,
1554,15,1.691145658493042,0.2050692439079284,1.4860764741897583,0.025040243,0.1316872427983539,,,,
1555,36,1.6693114042282104,0.2060483694076538,1.4632630348205566,0.020469006,0.1316872427983539,,,,
1556,21,1.72375750541687,0.2038981020450592,1.5198594331741333,0.017179789,0.1316872427983539,,,,
1557,21,1.6749963760375977,0.2222564816474914,1.4527398347854614,0.024585677,0.1316872427983539,,,,
1558,36,1.6539952754974363,0.1925086081027984,1.4614866971969604,0.020730093,0.1316872427983539,,,,
1559,27,1.6943907737731934,0.2486554980278015,1.4457353353500366,0.01973392,0.1316872427983539,,,,
1560,36,1.6977940797805786,0.2418994605541229,1.4558945894241333,0.017613977,0.1316872427983539,,,,
1561,14,1.6450847387313845,0.2148292809724807,1.43025541305542,0.027515661,0.1316872427983539,,,,
1562,11,1.675891637802124,0.1938316524028778,1.4820599555969238,0.019572392,0.1316872427983539,,,,
1563,9,1.7165124416351318,0.2376929223537445,1.478819489479065,0.027517937,0.1316872427983539,,,,
1564,36,1.6783710718154907,0.2270588129758834,1.4513123035430908,0.019838719,0.1316872427983539,,,,
1565,22,1.6814740896224976,0.2268688976764679,1.454605221748352,0.020889493,0.1316872427983539,,,,
1566,36,1.6411263942718506,0.1993164420127868,1.4418100118637085,0.031626955,0.1316872427983539,,,,
1567,36,1.6481614112854004,0.2447078824043274,1.4034535884857178,0.020271663,0.1316872427983539,,,,
1568,12,1.600964069366455,0.2029577195644378,1.3980063199996948,0.018048858,0.1316872427983539,,,,
1569,36,1.6080628633499146,0.1864522248506546,1.4216105937957764,0.023765389,0.1316872427983539,,,,
1570,36,1.6424771547317505,0.2026343494653701,1.4398428201675415,0.029922064,0.1316872427983539,,,,
1571,15,1.6418671607971191,0.1877477914094925,1.454119324684143,0.023720633,0.1316872427983539,,,,
1572,36,1.678727626800537,0.2112426459789276,1.467484951019287,0.018280562,0.1316872427983539,,,,
1573,36,1.6795084476470947,0.2150221616029739,1.4644862413406372,0.01674833,0.1316872427983539,,,,
1574,36,1.6142336130142212,0.167741373181343,1.4464921951293943,0.018897131,0.1316872427983539,,,,
1575,17,1.619722843170166,0.1671097427606582,1.452613115310669,0.024120817,0.1316872427983539,,,,
1576,27,1.6523219347000122,0.1986018717288971,1.4537200927734375,0.027230466,0.1316872427983539,,,,
1577,36,1.6523423194885254,0.2085383534431457,1.4438039064407349,0.036726,0.1316872427983539,,,,
1578,36,1.727643966674805,0.2286140769720077,1.4990298748016355,0.025308393,0.1316872427983539,,,,
1579,36,1.6964588165283203,0.2050395756959915,1.4914191961288452,0.02133765,0.1316872427983539,,,,
1580,36,1.692304015159607,0.2149323523044586,1.4773716926574707,0.01807552,0.1316872427983539,,,,
1581,15,1.65423583984375,0.212383434176445,1.4418524503707886,0.019615747,0.1316872427983539,,,,
1582,24,1.671449899673462,0.2141089290380478,1.457340955734253,0.021442614,0.1316872427983539,,,,
1583,12,1.6674820184707642,0.2055696994066238,1.4619122743606567,0.024588503,0.1316872427983539,,,,
1584,36,1.682573676109314,0.2240223139524459,1.4585514068603516,0.03404045,0.1316872427983539,,,,
1585,36,1.635857343673706,0.2040467113256454,1.4318106174468994,0.03534072,0.1316872427983539,,,,
1586,36,1.639243483543396,0.1951884329319,1.4440550804138184,0.023734538,0.1316872427983539,,,,
1587,15,1.7004964351654053,0.230978786945343,1.4695175886154177,0.015420905,0.1316872427983539,,,,
1588,36,1.6303592920303345,0.1832491904497146,1.4471100568771362,0.022577299,0.1316872427983539,,,,
1589,36,1.630183458328247,0.184786856174469,1.4453966617584229,0.016731134,0.1316872427983539,,,,
1590,15,1.6124454736709597,0.1696120798587799,1.442833423614502,0.020659424,0.1316872427983539,,,,
1591,24,1.6739178895950315,0.238355353474617,1.4355624914169312,0.020321578,0.1316872427983539,,,,
1592,22,1.6889939308166504,0.2295141816139221,1.459479808807373,0.020971129,0.1316872427983539,,,,
1593,21,1.710270881652832,0.2487512230873108,1.461519718170166,0.018528638,0.1316872427983539,,,,
1594,36,1.6384623050689695,0.2239291965961456,1.4145331382751465,0.021022908,0.1316872427983539,,,,
1595,19,1.656909465789795,0.2346861362457275,1.4222233295440674,0.022862747,0.1316872427983539,,,,
1596,31,1.7061938047409058,0.2713408172130584,1.434852957725525,0.020606246,0.1316872427983539,,,,
1597,36,1.6776095628738403,0.2495000064373016,1.4281095266342163,0.019110244,0.1316872427983539,,,,
1598,13,1.6523109674453735,0.2383526563644409,1.4139583110809326,0.014110377,0.1316872427983539,,,,
1599,36,1.6555620431900024,0.2419111579656601,1.4136508703231812,0.016008027,0.1316872427983539,,,,
1600,25,1.627840280532837,0.2345812618732452,1.393259048461914,0.01756542,0.1316872427983539,0.55,2.0,1.0,7.0
1601,13,1.7003352642059326,0.2431280016899109,1.4572073221206665,0.021856884,0.1316872427983539,,,,
1602,29,1.6846996545791626,0.2628483772277832,1.4218512773513794,0.022781365,0.1316872427983539,,,,
1603,29,1.7003942728042605,0.2971311807632446,1.4032630920410156,0.02203979,0.1316872427983539,,,,
1604,14,1.6994678974151611,0.2892250120639801,1.4102429151535034,0.023764543,0.1316872427983539,,,,
1605,36,1.7369723320007324,0.2852804064750671,1.45169198513031,0.020433623,0.1316872427983539,,,,
1606,29,1.7191457748413086,0.3103303909301758,1.4088153839111328,0.014240862,0.1316872427983539,,,,
1607,13,1.7549128532409668,0.3147490620613098,1.4401637315750122,0.017731104,0.1316872427983539,,,,
1608,36,1.670300006866455,0.2677037715911865,1.4025962352752686,0.030759837,0.1316872427983539,,,,
1609,31,1.741045355796814,0.284886360168457,1.456158995628357,0.029030677,0.1316872427983539,,,,
1610,17,1.6462817192077637,0.2560915648937225,1.3901901245117188,0.029523998,0.1316872427983539,,,,
1611,19,1.7035645246505735,0.2496338337659835,1.4539307355880735,0.02615393,0.1316872427983539,,,,
1612,36,1.739099383354187,0.2852785885334015,1.453820824623108,0.020757433,0.1316872427983539,,,,
1613,36,1.724790096282959,0.2445380985736847,1.480252027511597,0.023178613,0.1316872427983539,,,,
1614,17,1.7279375791549685,0.2675637006759643,1.460373878479004,0.017646339,0.1316872427983539,,,,
1615,14,1.756092548370361,0.3043919801712036,1.4517005681991575,0.025494551,0.1316872427983539,,,,
1616,36,1.6855041980743408,0.2386333644390106,1.4468708038330078,0.024341036,0.1316872427983539,,,,
1617,21,1.659801721572876,0.2413253486156463,1.4184763431549072,0.019823385,0.1316872427983539,,,,
1618,36,1.7796566486358645,0.2917782962322235,1.4878783226013184,0.022847475,0.1316872427983539,,,,
1619,36,1.722729206085205,0.2930616736412048,1.4296674728393557,0.018052146,0.1316872427983539,,,,
1620,36,1.679007053375244,0.2365042269229889,1.4425028562545776,0.020975102,0.1316872427983539,,,,
1621,36,1.7431814670562744,0.2691023051738739,1.474079132080078,0.023751762,0.1316872427983539,,,,
1622,24,1.7937870025634766,0.2903690338134765,1.50341796875,0.031537436,0.1316872427983539,,,,
1623,17,1.7181485891342163,0.2737322151660919,1.4444164037704468,0.022176333,0.1316872427983539,,,,
1624,36,1.73334002494812,0.2894811034202575,1.443858981132507,0.02482438,0.1316872427983539,,,,
1625,18,1.7705708742141724,0.3025570213794708,1.468013882637024,0.03777902,0.1316872427983539,,,,
1626,36,1.7305485010147097,0.3015213012695312,1.4290271997451782,0.036165968,0.1316872427983539,,,,
1627,36,1.7004125118255615,0.2509751915931701,1.4494372606277466,0.034195967,0.1316872427983539,,,,
1628,15,1.7759828567504885,0.281812459230423,1.4941704273223877,0.03691298,0.1316872427983539,,,,
1629,36,1.7251789569854736,0.310552179813385,1.4146267175674438,0.031849243,0.1316872427983539,,,,
1630,36,1.6749932765960691,0.2420336306095123,1.4329596757888794,0.031199206,0.1316872427983539,,,,
1631,36,1.6983802318572998,0.2792076170444488,1.4191726446151731,0.030497707,0.1316872427983539,,,,
1632,36,1.709321141242981,0.2651351988315582,1.4441859722137451,0.027628623,0.1316872427983539,,,,
1633,15,1.7375855445861816,0.2451943457126617,1.4923912286758425,0.024232637,0.1316872427983539,,,,
1634,36,1.67590594291687,0.2560564875602722,1.419849514961243,0.026400644,0.1316872427983539,,,,
1635,36,1.6836577653884888,0.2191745936870575,1.4644831418991089,0.016570669,0.1316872427983539,,,,
1636,21,1.6839741468429563,0.2348721027374267,1.4491020441055298,0.018905388,0.1316872427983539,,,,
1637,36,1.6397536993026731,0.2253244668245315,1.4144291877746582,0.019254975,0.1316872427983539,,,,
1638,21,1.7119020223617554,0.2053201645612716,1.5065819025039673,0.022399189,0.1316872427983539,,,,
1639,17,1.6576168537139893,0.1962435245513916,1.4613733291625977,0.020571351,0.1316872427983539,,,,
1640,36,1.638981580734253,0.2049596756696701,1.4340219497680664,0.027475048,0.1316872427983539,,,,
1641,36,1.655348777770996,0.1905315518379211,1.4648171663284302,0.02692632,0.1316872427983539,,,,
1642,36,1.687568187713623,0.1877622902393341,1.499805927276611,0.025864288,0.1316872427983539,,,,
1643,36,1.643321514129639,0.190917432308197,1.4524040222167969,0.027122222,0.1316872427983539,,,,
1644,36,1.672571897506714,0.170212060213089,1.5023598670959473,0.021876737,0.1316872427983539,,,,
1645,36,1.6642032861709597,0.1731882989406585,1.4910149574279783,0.023130462,0.1316872427983539,,,,
1646,36,1.6307697296142578,0.1463119387626648,1.4844577312469482,0.02443906,0.1316872427983539,,,,
1647,36,1.616842269897461,0.1397032290697097,1.4771389961242676,0.025126586,0.1316872427983539,,,,
1648,23,1.6494686603546145,0.1360178738832473,1.5134507417678833,0.03351297,0.1316872427983539,,,,
1649,36,1.6078473329544067,0.1139909848570823,1.4938563108444214,0.02627349,0.1316872427983539,,,,
1650,21,1.6257758140563965,0.1456053853034973,1.4801703691482544,0.021670874,0.1316872427983539,,,,
1651,36,1.6225075721740725,0.1384566128253936,1.484050989151001,0.033279665,0.1316872427983539,,,,
1652,36,1.5813250541687012,0.111807681620121,1.4695173501968384,0.018605456,0.1316872427983539,,,,
1653,36,1.5918580293655396,0.1211844980716705,1.4706735610961914,0.028658165,0.1316872427983539,,,,
1654,36,1.6225953102111816,0.1233487129211425,1.499246597290039,0.026595887,0.1316872427983539,,,,
1655,36,1.609635829925537,0.1053346991539001,1.5043010711669922,0.02395528,0.1316872427983539,,,,
1656,17,1.5815962553024292,0.111559621989727,1.4700366258621216,0.02699856,0.1316872427983539,,,,
1657,36,1.5651463270187378,0.0745257511734962,1.4906206130981443,0.018636845,0.1316872427983539,,,,
1658,36,1.633363127708435,0.0842121094465255,1.549151062965393,0.020000644,0.1316872427983539,,,,
1659,16,1.633578181266785,0.106115773320198,1.527462363243103,0.02111632,0.1316872427983539,,,,
1660,18,1.582779884338379,0.1033062487840652,1.47947359085083,0.020110363,0.1316872427983539,,,,
1661,36,1.6084569692611694,0.1137499064207077,1.494707107543945,0.016489638,0.1316872427983539,,,,
1662,36,1.6042523384094238,0.1111493706703186,1.49310302734375,0.025633847,0.1316872427983539,,,,
1663,27,1.658473253250122,0.1302161514759063,1.528257131576538,0.043466527,0.0877914951989026,,,,
1664,12,1.59381902217865,0.131304383277893,1.4625146389007568,0.023949182,0.0877914951989026,,,,
1665,36,1.5847814083099363,0.1286401748657226,1.456141233444214,0.012084861,0.0877914951989026,,,,
1666,36,1.598238468170166,0.1343016028404235,1.4639368057250977,0.016346369,0.0877914951989026,,,,
1667,20,1.6180723905563354,0.1265498399734497,1.4915225505828855,0.01239494,0.0877914951989026,,,,
1668,22,1.627727746963501,0.1534976512193679,1.4742300510406494,0.014011053,0.0877914951989026,,,,
1669,36,1.6302062273025513,0.1363543570041656,1.493851900100708,0.009732891,0.1316872427983539,,,,
1670,12,1.670822262763977,0.1716730743646621,1.499149203300476,0.017271234,0.1316872427983539,,,,
1671,36,1.6598482131958008,0.1510170698165893,1.5088311433792114,0.0277497,0.1316872427983539,,,,
1672,36,1.643991231918335,0.1786934286355972,1.465297818183899,0.030867787,0.1316872427983539,,,,
1673,31,1.6297861337661743,0.1648872941732406,1.4648988246917725,0.034826383,0.1316872427983539,,,,
1674,36,1.647111415863037,0.1774079203605651,1.4697034358978271,0.02372316,0.1316872427983539,,,,
1675,12,1.653576135635376,0.1930497586727142,1.4605263471603394,0.018849887,0.1316872427983539,,,,
1676,36,1.6490929126739502,0.1711730360984802,1.4779198169708252,0.017092073,0.1316872427983539,,,,
1677,36,1.6302287578582764,0.1763281822204589,1.4539005756378174,0.020433411,0.1316872427983539,,,,
1678,14,1.660380244255066,0.1911156922578811,1.4692645072937012,0.021060852,0.1316872427983539,,,,
1679,13,1.6639339923858645,0.1937896907329559,1.470144271850586,0.019326579,0.1316872427983539,,,,
1680,36,1.6603466272354126,0.199801430106163,1.4605451822280884,0.012151545,0.1316872427983539,,,,
1681,18,1.641242504119873,0.1761471629142761,1.4650954008102417,0.017507996,0.1316872427983539,,,,
1682,11,1.6734237670898438,0.2079688310623169,1.4654549360275269,0.013236317,0.1316872427983539,,,,
1683,21,1.5737287998199463,0.1688009351491928,1.4049278497695925,0.012988871,0.1316872427983539,,,,
1684,34,1.653822898864746,0.1971413940191269,1.456681489944458,0.020136308,0.1316872427983539,,,,
1685,24,1.6987621784210205,0.2340524792671203,1.464709758758545,0.013054238,0.1316872427983539,,,,
1686,18,1.7464863061904907,0.2608018815517425,1.4856843948364258,0.016800167,0.1316872427983539,,,,
1687,36,1.6043697595596311,0.2041022628545761,1.400267481803894,0.020147746,0.1316872427983539,,,,
1688,24,1.700136661529541,0.2709154784679413,1.4292211532592771,0.02168713,0.1316872427983539,,,,
1689,36,1.7271099090576172,0.2440331131219864,1.483076810836792,0.016238252,0.1316872427983539,,,,
1690,36,1.7007917165756226,0.2408063113689422,1.459985375404358,0.0153306015,0.1316872427983539,,,,
1691,36,1.6308746337890625,0.197086751461029,1.4337879419326782,0.014198875,0.1316872427983539,,,,
1692,22,1.7224173545837402,0.2651525139808655,1.4572649002075195,0.022175143,0.1316872427983539,,,,
1693,23,1.7584445476531982,0.2790627181529999,1.479381799697876,0.012921704,0.1316872427983539,,,,
1694,34,1.7152419090270996,0.3101406395435333,1.405101299285889,0.018981311,0.1316872427983539,,,,
1695,36,1.7057934999465942,0.2520403861999511,1.453753113746643,0.02136834,0.1316872427983539,,,,
1696,9,1.7815494537353516,0.3072745203971863,1.4742748737335205,0.018099258,0.1316872427983539,,,,
1697,17,1.7836278676986694,0.290078729391098,1.493549108505249,0.01787566,0.1316872427983539,,,,
1698,28,1.7371362447738647,0.3202268183231354,1.4169094562530518,0.011949725,0.1316872427983539,,,,
1699,36,1.7099884748458862,0.2929206788539886,1.4170677661895752,0.023119915,0.1316872427983539,,,,
1700,36,1.774349570274353,0.2996057271957397,1.4747438430786133,0.025581658,0.1316872427983539,,,,
1701,36,1.7632256746292114,0.321380466222763,1.441845178604126,0.0320303,0.1316872427983539,,,,
1702,12,1.792523980140686,0.3349620401859283,1.45756196975708,0.02639759,0.1316872427983539,,,,
1703,36,1.7718427181243896,0.3285366594791412,1.4433060884475708,0.024141567,0.1316872427983539,,,,
1704,29,1.8029134273529053,0.3579648733139038,1.4449485540390017,0.016672703,0.1316872427983539,,,,
1705,13,1.7547016143798828,0.321100652217865,1.4336010217666626,0.017036352,0.1316872427983539,,,,
1706,23,1.793664813041687,0.3665244281291961,1.4271403551101685,0.012756461,0.1316872427983539,,,,
1707,36,1.7793015241622925,0.3244849145412445,1.4548165798187256,0.01705086,0.1316872427983539,,,,
1708,19,1.8129891157150269,0.3581531047821045,1.4548360109329224,0.018374369,0.1316872427983539,,,,
1709,36,1.7343969345092771,0.3638302385807037,1.370566725730896,0.015059399,0.1316872427983539,,,,
1710,19,1.7386165857315063,0.3453305661678314,1.3932859897613523,0.013446445,0.1316872427983539,,,,
1711,36,1.729560375213623,0.3192002773284912,1.4103600978851318,0.016658915,0.1316872427983539,,,,
1712,36,1.7646950483322144,0.3207038342952728,1.4439911842346191,0.014080028,0.1316872427983539,,,,
1713,36,1.7380316257476809,0.2724780440330505,1.4655535221099854,0.017275337,0.1316872427983539,,,,
1714,16,1.7243503332138062,0.3184980452060699,1.4058523178100586,0.017340345,0.1316872427983539,,,,
1715,23,1.6991831064224243,0.3430922925472259,1.356090784072876,0.018273864,0.1316872427983539,,,,
1716,36,1.755097508430481,0.3360864818096161,1.4190109968185425,0.021594103,0.1316872427983539,,,,
1717,22,1.7813682556152344,0.3566735386848449,1.4246947765350342,0.024321051,0.1316872427983539,,,,
1718,36,1.7600574493408203,0.3138294219970703,1.44622802734375,0.03337542,0.1316872427983539,,,,
1719,36,1.7021901607513428,0.2826965451240539,1.4194936752319336,0.023276476,0.1316872427983539,,,,
1720,24,1.7964918613433838,0.3615990579128265,1.4348927736282349,0.015757808,0.1316872427983539,,,,
1721,13,1.7064433097839355,0.3162198960781097,1.3902233839035034,0.033382706,0.1316872427983539,,,,
1722,36,1.7003644704818726,0.3057081699371338,1.3946563005447388,0.029505,0.1316872427983539,,,,
1723,18,1.7492802143096924,0.3304320871829986,1.418848156929016,0.015544505,0.1316872427983539,,,,
1724,20,1.73137366771698,0.3748643696308136,1.3565093278884888,0.018781897,0.1316872427983539,,,,
1725,25,1.804409861564636,0.3956046104431152,1.408805251121521,0.027915055,0.1316872427983539,,,,
1726,36,1.7747331857681274,0.394467681646347,1.380265474319458,0.03137412,0.1316872427983539,,,,
1727,36,1.8146650791168213,0.359110951423645,1.4555541276931765,0.032825112,0.1316872427983539,,,,
1728,19,1.7674119472503662,0.3318292498588562,1.4355827569961548,0.024847401,0.1316872427983539,,,,
1729,36,1.772821307182312,0.3221446573734283,1.450676679611206,0.033835437,0.1316872427983539,,,,
1730,22,1.7485644817352295,0.3266328871250152,1.4219316244125366,0.023363665,0.1316872427983539,,,,
1731,15,1.7804813385009766,0.315129280090332,1.4653520584106443,0.027083823,0.1316872427983539,,,,
1732,32,1.6939256191253662,0.322716474533081,1.3712091445922852,0.026435547,0.1316872427983539,,,,
1733,36,1.7285670042037964,0.2868403494358063,1.4417266845703125,0.01867218,0.1316872427983539,,,,
1734,36,1.7317991256713867,0.32597216963768,1.4058269262313845,0.026237996,0.1316872427983539,,,,
1735,16,1.7517186403274536,0.2668708860874176,1.4848477840423584,0.029105354,0.1316872427983539,,,,
1736,36,1.72640061378479,0.3145357370376587,1.4118648767471311,0.028842127,0.1316872427983539,,,,
1737,36,1.697941780090332,0.2727612853050232,1.425180435180664,0.020354282,0.1316872427983539,,,,
1738,36,1.6989294290542605,0.2284394204616546,1.4704899787902832,0.024698958,0.1316872427983539,,,,
1739,17,1.7229020595550537,0.2735832333564758,1.4493188858032229,0.021939633,0.1316872427983539,,,,
1740,23,1.7283133268356323,0.2656270563602447,1.46268630027771,0.018316936,0.1316872427983539,,,,
1741,36,1.715989351272583,0.2604457139968872,1.4555436372756958,0.015256082,0.1316872427983539,,,,
1742,19,1.6525347232818604,0.2241418659687042,1.4283928871154783,0.013754334,0.1316872427983539,,,,
1743,21,1.6742756366729736,0.2531154751777649,1.4211602210998535,0.018084837,0.1316872427983539,,,,
1744,36,1.678734302520752,0.2558503448963165,1.4228839874267578,0.021904238,0.1316872427983539,,,,
1745,12,1.689836025238037,0.2675145864486694,1.4223214387893677,0.02063286,0.1316872427983539,,,,
1746,36,1.683659315109253,0.2850068211555481,1.39865243434906,0.022547103,0.1316872427983539,,,,
1747,36,1.6843645572662354,0.2388000935316085,1.4455645084381104,0.019631702,0.1316872427983539,,,,
1748,17,1.667092204093933,0.2620589435100555,1.4050332307815552,0.024005955,0.1316872427983539,,,,
1749,29,1.6469544172286987,0.2383309602737426,1.408623456954956,0.01794434,0.1316872427983539,,,,
1750,9,1.6769068241119385,0.2165845036506652,1.460322380065918,0.019661704,0.1316872427983539,,,,
1751,36,1.6451900005340576,0.2168689966201782,1.4283210039138794,0.024550773,0.1316872427983539,,,,
1752,13,1.6584149599075315,0.2406435757875442,1.417771339416504,0.02753393,0.1316872427983539,,,,
1753,36,1.6783483028411863,0.2649893164634704,1.4133590459823608,0.02444147,0.1316872427983539,,,,
1754,36,1.6790214776992798,0.2249153703451156,1.454106092453003,0.033358164,0.1316872427983539,,,,
1755,15,1.656688570976257,0.2272961437702179,1.4293924570083618,0.023799507,0.1316872427983539,,,,
1756,36,1.6382038593292236,0.2018810957670211,1.436322808265686,0.023667334,0.1316872427983539,,,,
1757,36,1.701831579208374,0.223445639014244,1.4783859252929688,0.032012522,0.1316872427983539,,,,
1758,36,1.5749077796936035,0.1892448812723159,1.3856629133224487,0.024108173,0.1316872427983539,,,,
1759,36,1.7260477542877195,0.2190680205821991,1.5069797039031982,0.02418805,0.1316872427983539,,,,
1760,16,1.6186740398406982,0.173138827085495,1.4455351829528809,0.018373892,0.1316872427983539,,,,
1761,36,1.634632587432861,0.2019793689250946,1.4326531887054443,0.018284835,0.1316872427983539,,,,
1762,27,1.690871238708496,0.2059980034828186,1.4848732948303225,0.031073643,0.1316872427983539,,,,
1763,16,1.732553243637085,0.2341648042201995,1.498388409614563,0.026537558,0.1316872427983539,,,,
1764,36,1.6651923656463623,0.2011038362979889,1.4640885591506958,0.03525711,0.1316872427983539,,,,
1765,36,1.6658296585083008,0.2256762236356735,1.4401534795761108,0.018390637,0.1316872427983539,,,,
1766,14,1.64835524559021,0.1989964991807937,1.4493587017059326,0.016222166,0.1316872427983539,,,,
1767,36,1.608551025390625,0.1579082459211349,1.4506428241729736,0.022147823,0.1316872427983539,,,,
1768,36,1.626901626586914,0.1724484115839004,1.4544532299041748,0.016486656,0.1316872427983539,,,,
1769,13,1.6619324684143066,0.177140474319458,1.4847919940948486,0.021058302,0.1316872427983539,,,,
1770,36,1.6407458782196045,0.1910026669502258,1.4497432708740234,0.027893461,0.1316872427983539,,,,
1771,34,1.6117384433746338,0.1786269247531891,1.433111548423767,0.022567634,0.1316872427983539,,,,
1772,36,1.6570090055465698,0.184424802660942,1.472584247589111,0.020158798,0.1316872427983539,,,,
1773,36,1.666146159172058,0.1700717657804489,1.4960744380950928,0.027814329,0.1316872427983539,,,,
1774,17,1.6948319673538208,0.2216277867555618,1.4732041358947754,0.02883228,0.1316872427983539,,,,
1775,24,1.6780093908309937,0.1921272128820419,1.4858821630477903,0.03463957,0.1316872427983539,,,,
1776,36,1.6437007188796997,0.1811596304178238,1.462541103363037,0.03256216,0.1316872427983539,,,,
1777,17,1.6160392761230469,0.1954556703567505,1.4205836057662964,0.02847033,0.1316872427983539,,,,
1778,36,1.6561155319213867,0.1853872686624527,1.4707282781600952,0.03627583,0.1316872427983539,,,,
1779,12,1.694278120994568,0.1791261434555053,1.5151519775390625,0.033082966,0.1316872427983539,,,,
1780,18,1.6533966064453125,0.2011284679174423,1.452268123626709,0.021462297,0.1316872427983539,,,,
1781,10,1.6923500299453735,0.1985296159982681,1.4938204288482666,0.030443711,0.1316872427983539,,,,
1782,36,1.7055258750915527,0.2340812534093856,1.471444606781006,0.028899726,0.1316872427983539,,,,
1783,16,1.6437757015228271,0.2182499319314956,1.425525784492493,0.027741846,0.1316872427983539,,,,
1784,36,1.7281996011734009,0.2249968945980072,1.5032026767730713,0.024049439,0.1316872427983539,,,,
1785,19,1.652682542800903,0.1975217014551162,1.4551608562469482,0.024665227,0.1316872427983539,,,,
1786,23,1.7285710573196411,0.1927912235260009,1.53577983379364,0.02427454,0.1316872427983539,,,,
1787,15,1.68597149848938,0.219109296798706,1.4668622016906738,0.016763054,0.1316872427983539,,,,
1788,36,1.7057690620422363,0.210443302989006,1.495325803756714,0.019949093,0.1316872427983539,,,,
1789,17,1.6419304609298706,0.182608351111412,1.4593220949172974,0.03123192,0.1316872427983539,,,,
1790,21,1.678251028060913,0.2340401709079742,1.4442108869552612,0.03174323,0.1316872427983539,,,,
1791,10,1.710399508476257,0.2131060063838958,1.497293472290039,0.027482873,0.1316872427983539,,,,
1792,36,1.7060697078704834,0.2155815511941909,1.4904881715774536,0.031431094,0.1316872427983539,,,,
1793,11,1.7389771938323977,0.2228516042232513,1.5161255598068235,0.040581748,0.0877914951989026,,,,
1794,36,1.7157211303710938,0.2326022386550903,1.4831188917160034,0.019421462,0.0877914951989026,,,,
1795,22,1.7370997667312622,0.223403587937355,1.5136961936950684,0.019422261,0.0877914951989026,,,,
1796,36,1.7039775848388672,0.2011535316705703,1.502824068069458,0.015446024,0.0877914951989026,,,,
1797,36,1.765947699546814,0.2237554937601089,1.5421922206878662,0.01649682,0.0877914951989026,,,,
1798,10,1.7308475971221924,0.2339181005954742,1.4969295263290403,0.02268117,0.0877914951989026,,,,
1799,25,1.7744371891021729,0.2468130439519882,1.5276241302490234,0.014950989,0.0877914951989026,,,,
1800,18,1.7623149156570437,0.2417450249195099,1.520569920539856,0.009905027,0.1316872427983539,0.55,1.0,0.0,9.0
1801,16,1.7420073747634888,0.2693381309509277,1.472669243812561,0.020987352,0.1316872427983539,,,,
1802,13,1.759246587753296,0.2534614205360412,1.5057852268218994,0.020256437,0.1316872427983539,,,,
1803,15,1.806108355522156,0.2591520249843597,1.5469563007354736,0.022751002,0.1316872427983539,,,,
1804,36,1.7715831995010376,0.274579256772995,1.4970039129257202,0.021815464,0.1316872427983539,,,,
1805,36,1.7881196737289429,0.2655954658985138,1.5225242376327517,0.018780295,0.1316872427983539,,,,
1806,14,1.7636871337890625,0.2724738717079162,1.491213321685791,0.026051393,0.1316872427983539,,,,
1807,21,1.819126844406128,0.3152041435241699,1.503922700881958,0.025294738,0.1316872427983539,,,,
1808,36,1.7244291305541992,0.2563770115375519,1.4680521488189695,0.027657354,0.1316872427983539,,,,
1809,26,1.842093586921692,0.3082236349582672,1.533869981765747,0.0246,0.1316872427983539,,,,
1810,11,1.7774358987808228,0.3133741617202759,1.4640617370605469,0.022840995,0.1316872427983539,,,,
1811,22,1.802513599395752,0.2981841564178467,1.5043294429779053,0.022923,0.1316872427983539,,,,
1812,29,1.816190242767334,0.2975916266441345,1.5185986757278442,0.026692748,0.1316872427983539,,,,
1813,36,1.7832802534103394,0.2949890196323395,1.4882912635803225,0.028921029,0.1316872427983539,,,,
1814,36,1.7600972652435305,0.2811145484447479,1.47898268699646,0.039823323,0.1316872427983539,,,,
1815,36,1.7593189477920532,0.2845918238162994,1.4747271537780762,0.02397939,0.1316872427983539,,,,
1816,36,1.7867740392684937,0.2729790210723877,1.513795018196106,0.01916293,0.1316872427983539,,,,
1817,22,1.779268741607666,0.288536787033081,1.490731954574585,0.025153456,0.1316872427983539,,,,
1818,21,1.804800033569336,0.3343019485473633,1.4704980850219729,0.019927867,0.1316872427983539,,,,
1819,36,1.8205783367156985,0.2954034209251404,1.5251749753952026,0.017408509,0.1316872427983539,,,,
1820,23,1.8594183921813965,0.3459487557411194,1.5134695768356323,0.036900133,0.1316872427983539,,,,
1821,36,1.843907594680786,0.3219549059867859,1.521952748298645,0.0279841,0.1316872427983539,,,,
1822,36,1.778747797012329,0.2881249487400055,1.490622878074646,0.029540017,0.1316872427983539,,,,
1823,36,1.7836607694625854,0.3135149776935577,1.47014582157135,0.022547344,0.1316872427983539,,,,
1824,36,1.77195143699646,0.2904514670372009,1.4814999103546145,0.023606729,0.1316872427983539,,,,
1825,27,1.7369239330291748,0.2888417840003967,1.4480822086334229,0.026047759,0.1316872427983539,,,,
1826,12,1.7765893936157229,0.2945010066032409,1.482088327407837,0.022042997,0.1316872427983539,,,,
1827,24,1.803452968597412,0.326469212770462,1.4769837856292725,0.025130859,0.1316872427983539,,,,
1828,20,1.7990995645523071,0.3367587327957153,1.4623408317565918,0.032348834,0.1316872427983539,,,,
1829,32,1.8381893634796145,0.3609110116958618,1.4772783517837524,0.026678426,0.1316872427983539,,,,
